f1,precision,recall
0.0588235294,0.5,0.1052631579
0.3617021277,0.7391304348,0.4857142857
0.2857142857,0.8,0.4210526316
0.2068965517,0.6666666667,0.3157894737
0.0833333333,0.5,0.1428571429
0.2608695652,0.8571428571,0.4
0.0869565217,0.4,0.1428571429
0.1666666667,1,0.2857142857
0.2777777778,1,0.4347826087
0.125,0.6666666667,0.2105263158
0.2962962963,0.8,0.4324324324
0.2068965517,0.6,0.3076923077
0.3157894737,0.7058823529,0.4363636364
0.1774193548,0.7333333333,0.2857142857
0.2692307692,0.875,0.4117647059
0.0915492958,0.5909090909,0.1585365854
0.12,0.6,0.2
0.2456140351,0.7368421053,0.3684210526
0.2333333333,1,0.3783783784
0.4666666667,0.875,0.6086956522
0.4545454545,1,0.625
0.1290322581,0.6666666667,0.2162162162
0.125,0.6,0.2068965517
0.1739130435,0.8,0.2857142857
0.0476190476,0.5,0.0869565217
0.4444444444,0.8888888889,0.5925925926
0.5,1,0.6666666667
0.2142857143,1,0.3529411765
0.45,1,0.6206896552
0.2666666667,0.8,0.4
0.1555555556,0.875,0.2641509434
0.2083333333,0.8333333333,0.3333333333
0.15,0.75,0.25
0.1818181818,1,0.3076923077
0.1764705882,0.6,0.2727272727
0.2222222222,0.5,0.3076923077
0.2857142857,1,0.4444444444
0.1811023622,0.6571428571,0.2839506173
0.3125,0.7142857143,0.4347826087
0.2777777778,0.7142857143,0.4
0.4736842105,0.8181818182,0.6
0.1363636364,0.6,0.2222222222
0.4,0.6,0.48
0.2068965517,0.8571428571,0.3333333333
0.1777777778,0.6666666667,0.2807017544
0.3529411765,1,0.5217391304
0.1666666667,0.6666666667,0.2666666667
0.3076923077,0.8,0.4444444444
0.3333333333,1,0.5
0.3333333333,0.8,0.4705882353
0.1428571429,0.6666666667,0.2352941176
0.1666666667,0.75,0.2727272727
0.2254901961,0.7419354839,0.3458646617
0.1162790698,0.8333333333,0.2040816327
0.2448979592,0.8,0.375
0.2727272727,0.8,0.406779661
0.2173913043,0.7142857143,0.3333333333
0.2,0.75,0.3157894737
0.4,0.8,0.5333333333
0.1333333333,0.6666666667,0.2222222222
0.2631578947,0.7142857143,0.3846153846
0.2105263158,0.6153846154,0.3137254902
0.1714285714,0.6666666667,0.2727272727
0.2142857143,1,0.3529411765
0.2,0.75,0.3157894737
0.08,1,0.1481481481
0.1578947368,0.6,0.25
0.4,0.8,0.5333333333
0.1764705882,0.6923076923,0.28125
0.1666666667,0.7142857143,0.2702702703
0.3043478261,0.7777777778,0.4375
0.1904761905,0.5714285714,0.2857142857
0.1538461538,0.2857142857,0.2
0.1304347826,0.4285714286,0.2
0.1666666667,0.6666666667,0.2666666667
0.1666666667,1,0.2857142857
0.25,0.8,0.380952381
0.4545454545,0.7142857143,0.5555555556
0.1333333333,1,0.2352941176
0.1777777778,0.8,0.2909090909
0.2,0.6666666667,0.3076923077
0.3333333333,0.7142857143,0.4545454545
0.4444444444,0.8,0.5714285714
0.1436464088,0.6666666667,0.2363636364
0.1818181818,0.6666666667,0.2857142857
0.125,0.2857142857,0.1739130435
0.1829268293,0.8333333333,0.3
0.3157894737,0.75,0.4444444444
0.1904761905,0.7272727273,0.3018867925
0.1333333333,0.4,0.2
0.4545454545,0.8333333333,0.5882352941
0.2727272727,1,0.4285714286
0.2682926829,0.7333333333,0.3928571429
0.1538461538,0.5,0.2352941176
0.1363636364,0.75,0.2307692308
0.2941176471,1,0.4545454545
0.2,0.7142857143,0.3125
0.3684210526,0.7777777778,0.5
0.3846153846,0.8333333333,0.5263157895
0.05,0.5,0.0909090909
0.2692307692,0.7777777778,0.4
0.1052631579,0.5,0.1739130435
0.3333333333,1,0.5
0.0833333333,0.5,0.1428571429
0.2105263158,0.7272727273,0.3265306122
0.0666666667,0.6666666667,0.1212121212
0.1818181818,0.6666666667,0.2857142857
0.1408450704,0.6666666667,0.2325581395
0.125,0.6666666667,0.2105263158
0.0555555556,0.3333333333,0.0952380952
0.1538461538,0.4,0.2222222222
0.2307692308,0.6428571429,0.3396226415
0.1111111111,0.3333333333,0.1666666667
0.0588235294,1,0.1111111111
0.15625,0.625,0.25
0.1891891892,0.56,0.2828282828
0.1333333333,0.8,0.2285714286
0.1126760563,0.6153846154,0.1904761905
0.1475409836,0.5625,0.2337662338
0.2222222222,0.75,0.3428571429
0.2307692308,0.75,0.3529411765
0.1195652174,0.6111111111,0.2
0.375,1,0.5454545455
0.25,0.75,0.375
0.2105263158,0.5714285714,0.3076923077
0.1176470588,1,0.2105263158
0.25,0.8333333333,0.3846153846
0.1125,0.6428571429,0.1914893617
0.1578947368,0.6,0.25
0.0618556701,0.6666666667,0.1132075472
0.2,0.6666666667,0.3076923077
0.1764705882,0.6,0.2727272727
0.1351351351,0.7142857143,0.2272727273
0.2608695652,0.6666666667,0.375
0.125,0.75,0.2142857143
0.2352941176,0.7272727273,0.3555555556
0.1428571429,0.4,0.2105263158
0.2941176471,0.8333333333,0.4347826087
0.4545454545,0.8333333333,0.5882352941
0.1315789474,0.5,0.2083333333
0.2307692308,0.5,0.3157894737
0.25,0.6666666667,0.3636363636
0.2,0.4,0.2666666667
0.2142857143,0.5,0.3
0.2619047619,0.7333333333,0.3859649123
0.1739130435,0.5714285714,0.2666666667
0.15,0.6,0.24
0.2307692308,1,0.375
0.2083333333,0.7142857143,0.3225806452
0.1538461538,0.5,0.2352941176
0.25,0.6666666667,0.3636363636
0.1428571429,0.4,0.2105263158
0.2222222222,0.6666666667,0.3333333333
0.1,0.4,0.16
0.1111111111,0.4444444444,0.1777777778
0.1612903226,0.8333333333,0.2702702703
0.1111111111,0.6,0.1875
0.2142857143,1,0.3529411765
0.2727272727,0.75,0.4
0.099009901,0.5555555556,0.1680672269
0.1818181818,0.6666666667,0.2857142857
0.1730769231,0.9,0.2903225806
0.1666666667,0.625,0.2631578947
0.0625,1,0.1176470588
0.1333333333,0.6666666667,0.2222222222
0.2727272727,0.6666666667,0.3870967742
0.1363636364,0.75,0.2307692308
0.4545454545,1,0.625
0.1764705882,0.75,0.2857142857
0.1666666667,1,0.2857142857
0.125,0.5,0.2
0.375,0.8571428571,0.5217391304
0.1666666667,0.619047619,0.2626262626
0.2142857143,1,0.3529411765
0.0943396226,0.5555555556,0.1612903226
0.1,1,0.1818181818
0.2142857143,1,0.3529411765
0.170212766,0.6666666667,0.2711864407
0.1746031746,0.7333333333,0.2820512821
0.2169811321,0.8214285714,0.3432835821
0.2666666667,0.5714285714,0.3636363636
0.1964285714,0.9166666667,0.3235294118
0.1481481481,0.4444444444,0.2222222222
0.1515151515,0.625,0.243902439
0.2708333333,0.7647058824,0.4
0.1,0.5,0.1666666667
0.1428571429,0.5,0.2222222222
0.2142857143,0.75,0.3333333333
0.0952380952,1,0.1739130435
0.2131147541,0.7222222222,0.3291139241
0.2142857143,1,0.3529411765
0.1964285714,0.7333333333,0.3098591549
0.2083333333,0.6666666667,0.3174603175
0.1818181818,0.7272727273,0.2909090909
0.2702702703,0.8333333333,0.4081632653
0.1351351351,0.5,0.2127659574
0.16,1,0.275862069
0.3076923077,0.8,0.4444444444
0.15,0.75,0.25
0.1475409836,0.6428571429,0.24
0.1549295775,0.8461538462,0.2619047619
0.2264150943,0.6666666667,0.338028169
0.125,0.9090909091,0.2197802198
0.1267605634,0.5869565217,0.2084942085
0.1724137931,0.7142857143,0.2777777778
0.24,0.6666666667,0.3529411765
0.1538461538,0.7272727273,0.253968254
0.1686746988,0.5833333333,0.261682243
0.0714285714,0.25,0.1111111111
0.2857142857,0.5,0.3636363636
0.125,0.6666666667,0.2105263158
0.3,1,0.4615384615
0.2857142857,0.8,0.4210526316
0.4545454545,0.7142857143,0.5555555556
0.234375,0.7894736842,0.3614457831
0.28,0.875,0.4242424242
0.3428571429,0.75,0.4705882353
0.1489361702,0.7777777778,0.25
0.1363636364,0.75,0.2307692308
0.1785714286,0.625,0.2777777778
0.2340425532,0.7333333333,0.3548387097
0.3571428571,1,0.5263157895
0.2,1,0.3333333333
0.16,0.5714285714,0.25
0.1111111111,0.6666666667,0.1904761905
0.1428571429,0.6666666667,0.2352941176
0.2727272727,1,0.4285714286
0.1428571429,0.5714285714,0.2285714286
0.4,0.8,0.5333333333
0.2307692308,0.75,0.3529411765
0.25,0.8333333333,0.3846153846
0.1538461538,0.4,0.2222222222
0.125,0.4,0.1904761905
0.1460674157,0.6842105263,0.2407407407
0.2222222222,0.6666666667,0.3333333333
0.2258064516,0.7777777778,0.35
0.2727272727,0.75,0.4
0.4,1,0.5714285714
0.5,1,0.6666666667
0.1739130435,0.5,0.2580645161
0.2894736842,0.8461538462,0.431372549
0.1384615385,0.8181818182,0.2368421053
0.3125,0.8333333333,0.4545454545
0.2,0.75,0.3157894737
0.1739130435,0.6153846154,0.2711864407
0.1818181818,0.8,0.2962962963
0.5555555556,0.8333333333,0.6666666667
0.3529411765,0.8571428571,0.5
0.12,0.75,0.2068965517
0.3846153846,0.7142857143,0.5
0.3636363636,0.8,0.5
0.2727272727,0.75,0.4
0.3846153846,0.8333333333,0.5263157895
0.25,0.5,0.3333333333
0.1666666667,1,0.2857142857
0.3333333333,0.8,0.4705882353
0.2222222222,0.8,0.347826087
0.1342281879,0.6666666667,0.2234636872
0.0769230769,0.5,0.1333333333
0.2280701754,0.7647058824,0.3513513514
0.1904761905,1,0.32
0.1666666667,1,0.2857142857
0.1395348837,0.5454545455,0.2222222222
0.3090909091,0.8947368421,0.4594594595
0.2222222222,1,0.3636363636
0.2,1,0.3333333333
0.1549295775,0.7857142857,0.2588235294
0.085106383,0.4444444444,0.1428571429
0.0769230769,0.5,0.1333333333
0.1428571429,0.6666666667,0.2352941176
0.3571428571,1,0.5263157895
0.2,0.5714285714,0.2962962963
0.2666666667,0.8888888889,0.4102564103
0.0769230769,1,0.1428571429
0.3,1,0.4615384615
0.2307692308,0.75,0.3529411765
0.4285714286,0.8571428571,0.5714285714
0.3529411765,1,0.5217391304
0.5,0.8571428571,0.6315789474
0.1,0.3333333333,0.1538461538
0.1818181818,0.6666666667,0.2857142857
0.25,1,0.4
0.25,1,0.4
0.1818181818,0.8888888889,0.3018867925
0.2307692308,0.75,0.3529411765
0.2857142857,0.8,0.4210526316
0.1538461538,0.5714285714,0.2424242424
0.1111111111,0.3333333333,0.1666666667
0.2857142857,0.8,0.4210526316
0.2105263158,0.8,0.3333333333
0.1318681319,0.8,0.2264150943
0.2727272727,1,0.4285714286
0.2459016393,0.7894736842,0.375
0.25,0.625,0.3571428571
0.1230769231,0.5333333333,0.2
0.24,0.8571428571,0.375
0.1176470588,0.6666666667,0.2
0.1411764706,0.6315789474,0.2307692308
0.375,1,0.5454545455
0.15,1,0.2608695652
0.2142857143,0.6,0.3157894737
0.0769230769,0.3333333333,0.125
0.2380952381,1,0.3846153846
0.3333333333,0.8571428571,0.48
0.1666666667,1,0.2857142857
0.2083333333,0.5555555556,0.303030303
0.1212121212,0.5714285714,0.2
0.2631578947,1,0.4166666667
0.2727272727,0.75,0.4
0.2222222222,0.6666666667,0.3333333333
0.4,0.8,0.5333333333
0.2777777778,0.4545454545,0.3448275862
0.1403508772,0.6666666667,0.231884058
0.1,1,0.1818181818
0.1333333333,1,0.2352941176
0.2941176471,1,0.4545454545
0.2089552239,0.8235294118,0.3333333333
0.1578947368,0.6666666667,0.2553191489
0.3125,0.8333333333,0.4545454545
0.2857142857,0.8,0.4210526316
0.2307692308,1,0.375
0.1868131868,0.8095238095,0.3035714286
0.2307692308,0.75,0.3529411765
0.0588235294,0.3333333333,0.1
0.0666666667,0.3333333333,0.1111111111
0.2727272727,1,0.4285714286
0.2727272727,1,0.4285714286
0.1940298507,0.8666666667,0.3170731707
0.1724137931,0.8333333333,0.2857142857
0.14,0.6666666667,0.2314049587
0.1805555556,0.6842105263,0.2857142857
0.3333333333,0.6666666667,0.4444444444
0.2857142857,0.5714285714,0.380952381
0.25,0.6923076923,0.3673469388
0.2068965517,1,0.3428571429
0.1875,0.6,0.2857142857
0.3157894737,1,0.48
0.1764705882,1,0.3
0.0961538462,0.5,0.1612903226
0.2857142857,0.8571428571,0.4285714286
0.2222222222,0.6666666667,0.3333333333
0.1282051282,0.5555555556,0.2083333333
0.2173913043,0.7142857143,0.3333333333
0.1666666667,1,0.2857142857
0.1538461538,0.6666666667,0.25
0.25,0.6,0.3529411765
0.1489361702,0.7777777778,0.25
0.0833333333,1,0.1538461538
0.4,0.8,0.5333333333
0.1428571429,0.5,0.2222222222
0.0869565217,1,0.16
0.25,0.75,0.375
0.2,1,0.3333333333
0.1929824561,0.7857142857,0.3098591549
0.2,1,0.3333333333
0.2452830189,0.9285714286,0.3880597015
0.1714285714,0.75,0.2790697674
0.3448275862,0.8333333333,0.487804878
0.2142857143,1,0.3529411765
0.141025641,0.7333333333,0.2365591398
0.1818181818,1,0.3076923077
0.1818181818,0.75,0.2926829268
0.25,0.75,0.375
0.1666666667,0.8333333333,0.2777777778
0.25,0.7272727273,0.3720930233
0.2280701754,0.8125,0.3561643836
0.4,0.6666666667,0.5
0.0625,1,0.1176470588
0.1818181818,0.6666666667,0.2857142857
0.15,0.6,0.24
0.3,0.75,0.4285714286
0.2272727273,0.8333333333,0.3571428571
0.2105263158,0.8,0.3333333333
0.2173913043,0.5882352941,0.3174603175
0.1944444444,0.7777777778,0.3111111111
0.375,0.8571428571,0.5217391304
0.1666666667,1,0.2857142857
0.2142857143,0.6,0.3157894737
0.0769230769,1,0.1428571429
0.1818181818,1,0.3076923077
0.3571428571,0.8333333333,0.5
0.125,0.8571428571,0.2181818182
0.12,0.6,0.2
0.1764705882,0.75,0.2857142857
0.2089552239,0.7777777778,0.3294117647
0.3,1,0.4615384615
0.25,1,0.4
0.4,1,0.5714285714
0.1797752809,0.6956521739,0.2857142857
0.6,1,0.75
0.2051282051,0.7272727273,0.32
0.2222222222,0.8235294118,0.35
0.2727272727,0.75,0.4
0.1785714286,0.7142857143,0.2857142857
0.2666666667,0.8,0.4
0.18,0.6,0.2769230769
0.1428571429,0.75,0.24
0.1612903226,0.5555555556,0.25
0.1860465116,0.8888888889,0.3076923077
0.2173913043,0.625,0.3225806452
0.4375,1,0.6086956522
0.25,0.8571428571,0.3870967742
0.2236842105,0.68,0.3366336634
0.0833333333,0.3333333333,0.1333333333
0.2027027027,0.7894736842,0.3225806452
0.2380952381,0.7142857143,0.3571428571
0.1538461538,0.8571428571,0.2608695652
0.1875,0.6,0.2857142857
0.0714285714,0.4,0.1212121212
0.2,0.6666666667,0.3076923077
0.125,0.4,0.1904761905
0.1111111111,0.4545454545,0.1785714286
0.0875,0.5,0.1489361702
0.1304347826,1,0.2307692308
0.1333333333,0.5882352941,0.2173913043
0.1555555556,0.6363636364,0.25
0.1052631579,0.5,0.1739130435
0.1593406593,0.6444444444,0.2555066079
0.1176470588,0.4,0.1818181818
0.3157894737,0.75,0.4444444444
0.1346153846,0.7,0.2258064516
0.1428571429,0.6666666667,0.2352941176
0.1202749141,0.6603773585,0.2034883721
0.2727272727,0.75,0.4
0.1129032258,0.5,0.1842105263
0.2608695652,0.75,0.3870967742
0.25,0.625,0.3571428571
0.1481481481,0.6666666667,0.2424242424
0.125,0.5,0.2
0.2222222222,0.6666666667,0.3333333333
0.3555555556,0.8888888889,0.5079365079
0.125,1,0.2222222222
0.2727272727,0.75,0.4
0.2222222222,0.6666666667,0.3333333333
0.1014492754,0.875,0.1818181818
0.225,0.72,0.3428571429
0.4,1,0.5714285714
0.2068965517,0.7894736842,0.3278688525
0.2391304348,0.8461538462,0.3728813559
0.1111111111,0.5,0.1818181818
0.1333333333,0.6666666667,0.2222222222
0.2162162162,0.6153846154,0.32
0.2,0.75,0.3157894737
0.3396226415,0.8181818182,0.48
0.1764705882,0.75,0.2857142857
0.2142857143,0.6,0.3157894737
0.1724137931,0.7142857143,0.2777777778
0.4,0.8571428571,0.5454545455
0.28,0.875,0.4242424242
0.3076923077,1,0.4705882353
0.1724137931,0.7692307692,0.2816901408
0.1538461538,0.5,0.2352941176
0.24,1,0.3870967742
0.2142857143,1,0.3529411765
0.3076923077,0.6666666667,0.4210526316
0.1818181818,0.5,0.2666666667
0.2307692308,0.8571428571,0.3636363636
0.4666666667,0.875,0.6086956522
0.2745098039,0.7368421053,0.4
0.1739130435,0.8,0.2857142857
0.171875,0.7333333333,0.2784810127
0.3125,0.7894736842,0.447761194
0.1333333333,0.6666666667,0.2222222222
0.4375,0.875,0.5833333333
0.1318681319,0.8,0.2264150943
0.2195121951,0.72,0.3364485981
0.4,1,0.5714285714
0.0909090909,0.5,0.1538461538
0.1735159817,0.7450980392,0.2814814815
0.2647058824,0.9,0.4090909091
0.1875,0.8571428571,0.3076923077
0.125,0.6363636364,0.2089552239
0.1363636364,0.75,0.2307692308
0.32,0.8,0.4571428571
0.3125,1,0.4761904762
0.3333333333,1,0.5
0.1363636364,0.5,0.2142857143
0.2272727273,0.8333333333,0.3571428571
0.25,0.6,0.3529411765
0.25,0.8333333333,0.3846153846
0.2352941176,1,0.380952381
0.0588235294,0.3333333333,0.1
0.1764705882,1,0.3
0.1818181818,1,0.3076923077
0.1304347826,0.5,0.2068965517
0.0833333333,1,0.1538461538
0.3333333333,1,0.5
0.2727272727,1,0.4285714286
0.3636363636,1,0.5333333333
0.2380952381,0.6666666667,0.350877193
0.1538461538,0.5714285714,0.2424242424
0.1363636364,0.6,0.2222222222
0.1953125,0.78125,0.3125
0.25,1,0.4
0.1764705882,0.75,0.2857142857
0.1666666667,0.75,0.2727272727
0.3076923077,1,0.4705882353
0.1578947368,0.8181818182,0.2647058824
0.1428571429,0.75,0.24
0.3684210526,0.875,0.5185185185
0.1818181818,1,0.3076923077
0.1538461538,0.4,0.2222222222
0.1666666667,1,0.2857142857
0.1481481481,0.8,0.25
0.134751773,0.7307692308,0.2275449102
0.0625,1,0.1176470588
0.1818181818,0.6666666667,0.2857142857
0.2727272727,0.75,0.4
0.5454545455,1,0.7058823529
0.1428571429,0.75,0.24
0.2173913043,0.625,0.3225806452
0.1276595745,0.6666666667,0.2142857143
0.2222222222,0.5,0.3076923077
0.1388888889,0.8333333333,0.2380952381
0.0833333333,1,0.1538461538
0.25,0.6666666667,0.3636363636
0.15625,0.7142857143,0.2564102564
0.170212766,0.8888888889,0.2857142857
0.2619047619,0.8461538462,0.4
0.2857142857,0.8,0.4210526316
0.1904761905,0.6666666667,0.2962962963
0.3333333333,1,0.5
0.1641791045,0.6470588235,0.2619047619
0.1818181818,0.8,0.2962962963
0.1428571429,0.6666666667,0.2352941176
0.6,1,0.75
0.1304347826,0.6666666667,0.2181818182
0.2,0.6666666667,0.3076923077
0.1666666667,0.6666666667,0.2666666667
0.2142857143,0.8571428571,0.3428571429
0.3846153846,0.8333333333,0.5263157895
0.3125,1,0.4761904762
0.1445783133,0.8571428571,0.2474226804
0.1237113402,0.7058823529,0.2105263158
0.2692307692,0.7777777778,0.4
0.2666666667,0.8,0.4
0.5714285714,1,0.7272727273
0.2045454545,0.6923076923,0.3157894737
0.0909090909,0.5,0.1538461538
0.1578947368,0.6,0.25
0.137254902,0.7777777778,0.2333333333
0.2,0.7142857143,0.3125
0.1666666667,1,0.2857142857
0.1428571429,0.3333333333,0.2
0.1818181818,0.5,0.2666666667
0.1818181818,0.4,0.25
0.4444444444,0.8,0.5714285714
0.2195121951,0.8181818182,0.3461538462
0.1904761905,0.6666666667,0.2962962963
0.4117647059,0.7,0.5185185185
0.1666666667,0.4285714286,0.24
0.2564102564,0.7142857143,0.3773584906
0.1428571429,0.6666666667,0.2352941176
0.3076923077,0.8,0.4444444444
0.3076923077,0.8,0.4444444444
0.2432432432,0.8571428571,0.3789473684
0.3,0.6,0.4
0.2222222222,0.8,0.347826087
0.1,0.3333333333,0.1538461538
0.2553191489,0.7058823529,0.375
0.1818181818,0.6666666667,0.2857142857
0.2,0.625,0.303030303
0.2727272727,1,0.4285714286
0.1481481481,0.5,0.2285714286
0.3,0.84,0.4421052632
0.1111111111,0.8,0.1951219512
0.1851851852,0.7142857143,0.2941176471
0.2222222222,0.5,0.3076923077
0.0909090909,0.5,0.1538461538
0.2,0.625,0.303030303
0.2352941176,0.6666666667,0.347826087
0.2317073171,0.7037037037,0.3486238532
0.347826087,1,0.5161290323
0.1346153846,0.7,0.2258064516
0.2307692308,0.8571428571,0.3636363636
0.1785714286,0.625,0.2777777778
0.1,0.3333333333,0.1538461538
0.1176470588,0.6666666667,0.2
0.1692307692,0.7857142857,0.2784810127
0.2580645161,0.7272727273,0.380952381
0.1666666667,0.6666666667,0.2666666667
0.2222222222,0.6666666667,0.3333333333
0.1818181818,0.6666666667,0.2857142857
0.1578947368,0.5,0.24
0.2666666667,0.8888888889,0.4102564103
0.2647058824,0.9,0.4090909091
0.1304347826,0.5454545455,0.2105263158
0.125,0.6666666667,0.2105263158
0.1,0.6,0.1714285714
0.1560283688,0.7096774194,0.2558139535
0.1555555556,0.7368421053,0.2568807339
0.1379310345,0.8,0.2352941176
0.2,0.5,0.2857142857
0.1851851852,1,0.3125
0,0,0
0.2777777778,0.8333333333,0.4166666667
0.1636363636,0.6,0.2571428571
0.2727272727,0.8571428571,0.4137931034
0.2446808511,0.7666666667,0.3709677419
0.4242424242,0.875,0.5714285714
0.1428571429,0.75,0.24
0.2173913043,0.8333333333,0.3448275862
0.1724137931,0.8333333333,0.2857142857
0.2894736842,0.8461538462,0.431372549
0.1698113208,0.9,0.2857142857
0.2592592593,1,0.4117647059
0.3571428571,0.8333333333,0.5
0.1379310345,0.8888888889,0.2388059701
0.1571428571,0.8461538462,0.265060241
0.1875,0.8571428571,0.3076923077
0.171875,0.8461538462,0.2857142857
0.1666666667,0.6666666667,0.2666666667
0.1304347826,0.6,0.2142857143
0.1851851852,0.7142857143,0.2941176471
0.2307692308,0.75,0.3529411765
0.1052631579,0.6666666667,0.1818181818
0.3846153846,1,0.5555555556
0.25,1,0.4
0.1195652174,0.55,0.1964285714
0.2307692308,0.75,0.3529411765
0.1666666667,1,0.2857142857
0.3076923077,0.75,0.4363636364
0.0909090909,0.3333333333,0.1428571429
0.25,0.75,0.375
0.14,0.5384615385,0.2222222222
0.1153846154,0.75,0.2
0.3529411765,0.8571428571,0.5
0.2,0.8,0.32
0.1428571429,1,0.25
0.1428571429,0.6666666667,0.2352941176
0.2222222222,0.7272727273,0.3404255319
0.2083333333,1,0.3448275862
0.1818181818,1,0.3076923077
0.1818181818,1,0.3076923077
0.1875,0.75,0.3
0.1666666667,0.75,0.2727272727
0.1956521739,0.9,0.3214285714
0.1639344262,0.7142857143,0.2666666667
0.2083333333,0.6578947368,0.3164556962
0.2727272727,1,0.4285714286
0.1578947368,0.75,0.2608695652
0.1538461538,0.6666666667,0.25
0.1666666667,1,0.2857142857
0.1538461538,0.6666666667,0.25
0.25,1,0.4
1,1,1
0.1320754717,0.875,0.2295081967
0.3333333333,0.75,0.4615384615
0.1538461538,0.6666666667,0.25
