f1,precision,recall
0.5467734933,0.5391916037,0.5554169416
0.5053337216,0.5003361106,0.5108400583
0.7968329191,0.7889321446,0.805588007
0.5167776942,0.5031705499,0.5323727131
0.5662861466,0.5588613749,0.5748776197
0.4503917694,0.4406122565,0.4621968269
0.4833748341,0.4745564163,0.4934220612
0.5477698445,0.5335265398,0.5633878112
0.3949991167,0.3843830228,0.4074632525
0.5103607774,0.498380959,0.5242533684
0.3890245855,0.3745714426,0.4060156643
0.5282485485,0.518550694,0.5394970775
0.5914425254,0.5776532888,0.6066409349
0.5749417543,0.5649527311,0.586532712
0.5190616846,0.5108848214,0.5283864141
0.5120787621,0.50631845,0.5187212229
0.4874407053,0.477370441,0.4991722703
0.55102247,0.5432352424,0.5598900914
0.3596658409,0.3502268493,0.3707967103
0.3743665814,0.3685640693,0.3809314966
0.5122720003,0.5028699636,0.5231036544
0.5634791255,0.5548427701,0.5732589364
0.5875467658,0.5828162432,0.5930892825
0.7555751801,0.745093286,0.7676572204
0.5295703411,0.5213323832,0.5386911631
0.5087050796,0.4990770221,0.5197953582
0.4914312661,0.4811159968,0.5029962063
0.5153797269,0.5053259134,0.5269992948
0.6480719447,0.6424843669,0.6543525457
0.5768691301,0.5725237727,0.5815659761
0.5205549598,0.5165590048,0.5247429013
0.5688609481,0.5645664334,0.5733826756
0.6440372467,0.635812521,0.6538888812
0.4727464318,0.4600734413,0.4870998859
0.5964664817,0.588976264,0.6049751639
0.5143070221,0.5050409436,0.525182128
0.2532333136,0.2456623465,0.2621015906
0.5282086134,0.5196951032,0.5379821062
0.4966184795,0.4849643111,0.5103513002
0.5677887201,0.5596346259,0.5767985582
0.501978755,0.4935902953,0.5115532875
0.6216920018,0.6106718183,0.634133637
0.6327053308,0.6207025051,0.6463279128
0.5545653105,0.55329144,0.5559875965
0.4954469502,0.4875145853,0.5042800903
0.5324860811,0.5298803449,0.5360177755
0.5200017095,0.5111860633,0.5302202106
0.4755407274,0.4647602737,0.4882475436
0.609187603,0.6021476388,0.6172108054
0.6297569275,0.6242938638,0.6356169581
0.6435183883,0.6326833963,0.6555646658
0.6893582344,0.6848147511,0.6948750019
0.6265951395,0.6196466088,0.634347558
0.5248283148,0.519769311,0.5302681923
0.532365799,0.5194941759,0.5468646288
0.5013549924,0.4935216308,0.5101540089
0.4999579787,0.4878810346,0.5138149261
0.5551709533,0.5443427563,0.5675729513
0.5115232468,0.5025051832,0.5219845772
0.4787051976,0.4722677171,0.4861632586
0.4016142488,0.3951898813,0.4088727534
0.6253047585,0.6206701994,0.6304109693
0.5865898728,0.5781872272,0.5960549116
0.5113990903,0.5048462152,0.5190278292
0.4955836236,0.4861021936,0.5062559247
0.5056951642,0.500823617,0.5110850334
0.5259009004,0.5200453401,0.5334690809
0.6467213035,0.6364088655,0.6585111022
0.4542394578,0.4426394403,0.4679779708
0.50513798,0.4951743484,0.516544044
0.5409285426,0.5326153636,0.5508104563
0.4415158927,0.4311591387,0.4533878267
0.5443536639,0.535490334,0.5543366671
0.5458683372,0.5350387692,0.5589270592
0.3946898878,0.387041986,0.4032287598
0.5124121904,0.508035779,0.5171279907
0.4171124399,0.4083598852,0.4272874594
0.5479786992,0.5345609784,0.5633476377
0.4602267742,0.4442144632,0.4786350429
0.4213814139,0.4174107313,0.4259217381
0.5555471778,0.5517565012,0.5599893332
0.5755388737,0.5575656295,0.5966068506
0.5735948682,0.5603057742,0.5887850523
0.2856670022,0.2809753418,0.2912808359
0.4954108596,0.4911345243,0.5010391474
0.5730494261,0.5668463707,0.5800369382
0.3814762235,0.3741077483,0.3900823593
0.5287314653,0.5165794492,0.5424231291
0.4645442963,0.4610784352,0.4690543413
0.5059475303,0.4950312376,0.5180680156
0.5628083348,0.555842042,0.5706734657
0.5252141356,0.5142866373,0.5375391245
0.5488115549,0.5401403904,0.5580099225
0.5441063643,0.5416023135,0.5468485355
0.539465189,0.5231440067,0.5579659939
0.5759800076,0.5707558393,0.5818561316
0.5250415802,0.51933676,0.5314627886
0.4713377655,0.4599450231,0.4841757715
0.5579510927,0.552700758,0.5637272596
0.4648763239,0.454167366,0.4768491089
0.4945858419,0.4898075163,0.4997059703
0.5787529349,0.5735736489,0.5844140053
0.6109575629,0.5939373374,0.6297528148
0.4099731445,0.4052667916,0.4153061211
0.4468824565,0.4379280508,0.4569044113
0.383302331,0.3816736639,0.3850075901
0.3925914466,0.3799945712,0.4074848294
0.5161043406,0.5062159896,0.5277027488
0.4837782383,0.4701913893,0.4991339445
0.4286392927,0.4193350673,0.4391911924
0.4593741894,0.4525214732,0.4671936035
0.6438121796,0.636839807,0.6514896154
0.4148515165,0.4069653749,0.4237342477
0.6550362706,0.6347135305,0.6788673401
0.4525551498,0.4447932541,0.4615233839
0.6892247796,0.6700127125,0.7105658054
0.6344873309,0.6227626204,0.6476385593
0.4432049096,0.4361442327,0.451638937
0.480029583,0.4730582535,0.48806566
0.4220620096,0.4138974249,0.4311406612
0.5254741907,0.5148290396,0.5376725793
0.511207819,0.5037609339,0.5197481513
0.6181939244,0.6058940291,0.6323285103
0.5104504228,0.5029659867,0.5185315609
0.432728231,0.4233690798,0.4432433546
0.4776983559,0.4703063667,0.4863831699
0.4674645364,0.4535395801,0.4836922884
0.4630870819,0.4515790343,0.4764166772
0.5259029865,0.5160057545,0.5372200608
0.6111649275,0.6001532078,0.6236556768
0.4515632689,0.4425417185,0.4620222151
0.4014462531,0.3928078115,0.4113491476
0.4324487746,0.4184539914,0.4484043717
0.446721971,0.4393365383,0.4551273286
0.4042541981,0.3950045407,0.4148778319
0.5215893984,0.5092531443,0.5356083512
0.4986605048,0.4912194312,0.5069858432
0.4880188406,0.4754673541,0.5030272603
0.4469734728,0.4380168915,0.4570705295
0.609147191,0.60232234,0.6170041561
0.6737616062,0.6656332612,0.6830192208
0.7281771302,0.7217506766,0.7350670099
0.483915627,0.4774384499,0.4915499389
0.5967260599,0.5932461023,0.6008232832
0.4219415188,0.4175702333,0.4271230102
0.470788002,0.4663189352,0.4760974944
0.6017233729,0.5966816545,0.6074764132
0.4432795048,0.4359864891,0.4514821768
0.4922394454,0.4846035838,0.5013236403
0.3924121857,0.383926332,0.4017458856
0.6208766103,0.6160128713,0.6262490153
0.5878027678,0.5778008699,0.5993679762
0.5142666698,0.5063618422,0.523024857
0.529022634,0.525444746,0.5332990289
0.4681251645,0.4637535512,0.4728055298
0.5815058351,0.5705670714,0.5939949751
0.387781322,0.380508393,0.395760119
0.4661037922,0.4579716325,0.4758315086
0.4706916213,0.4589357078,0.4840204716
0.4010781646,0.3940437734,0.4089704454
0.5563225746,0.5497446656,0.5634842515
0.4309191704,0.4197351336,0.4439670444
0.4469724298,0.4366501272,0.4586844444
0.3157319427,0.3130134642,0.3187201023
0.4721161127,0.4628418982,0.4825660288
0.5208181739,0.5103954077,0.5323436856
0.4052321315,0.3988516033,0.4126321077
0.4645718038,0.4571422637,0.4726901352
0.5118932128,0.5090327263,0.5152952075
0.5204266906,0.5086374879,0.5335409641
0.4640381038,0.4559934735,0.472920984
0.4133618772,0.4080455303,0.4193702638
0.5031920075,0.4866909981,0.5223135352
0.3761632442,0.3698012233,0.3834652305
0.7227441072,0.7119825482,0.734875083
0.5107367039,0.5022921562,0.5202145576
0.6229201555,0.6067269444,0.64136976
0.4519998729,0.4431411326,0.461771965
0.4072577059,0.3983083069,0.4169965386
0.5234773159,0.5123417974,0.5364009142
0.4163042307,0.407415092,0.4265266657
0.5071450472,0.4982985854,0.5171049237
0.4796920717,0.469628334,0.4910777807
0.5629278421,0.5521574616,0.5755217671
0.4254224002,0.4172620773,0.4347267151
0.5103020668,0.5025727749,0.519443512
0.4972901642,0.4894886613,0.5060527921
0.4717623889,0.4651776254,0.479293555
0.6085613966,0.5970598459,0.6212853193
0.4132511616,0.4038724899,0.4237267971
0.6065129638,0.5912238359,0.6237148046
0.4975257814,0.4873305261,0.5086771846
0.5133973956,0.5037071109,0.5247481465
0.4570049644,0.4474408925,0.4675490558
0.5371136069,0.5276578665,0.5478300452
0.555100739,0.5454670787,0.5658881664
0.4967885017,0.4861520827,0.508983314
0.5555702448,0.5493527055,0.5624919534
0.4959368706,0.4850846231,0.508338809
0.4035080373,0.394089967,0.4143587351
0.6295677423,0.6200172901,0.6403667927
0.5247672796,0.5121072531,0.5385255814
0.4453584254,0.4345806837,0.4577466249
0.4198597372,0.4105036557,0.4308097064
0.5346363783,0.5277706981,0.542431891
0.5357753634,0.5279676914,0.5446342826
0.4892920256,0.4791421294,0.5009811521
0.4397595525,0.4317170382,0.4488201439
0.5471855402,0.5393633842,0.5561720729
0.4974426627,0.4877157807,0.5085009336
0.5689567924,0.5599329472,0.5790176392
0.4591089785,0.4521012008,0.4666143954
0.5144256353,0.5123766661,0.5167989135
0.4225294888,0.4181056023,0.4272759557
0.6848322749,0.6792933941,0.6910047531
0.5846041441,0.5771916509,0.5927737355
0.6859647632,0.6804593801,0.6918197274
0.5115035772,0.5004600286,0.5242661834
0.5320544243,0.523891747,0.5412808061
0.6604986787,0.6554091573,0.6661375165
0.5131098628,0.5033690333,0.5240365863
0.5217473507,0.5124275088,0.5321549773
0.5146826506,0.5098765492,0.5200721025
0.5297405124,0.5237401128,0.5364297032
0.5645853877,0.5557689071,0.574250102
0.5129419565,0.5081804991,0.5180468559
0.5760832429,0.5630176663,0.5907977819
0.3491018713,0.3398731053,0.3595117927
0.5397703648,0.5294684172,0.5514315963
0.4029159248,0.3934643567,0.4137665629
0.5040370822,0.4957963824,0.5130437016
0.5514863133,0.5446968079,0.5592422485
0.6214061379,0.6061633825,0.6390034556
0.6028242707,0.5936070085,0.6129120588
0.5622212291,0.5505017638,0.5761719346
0.5337792635,0.5302240252,0.5378267765
0.4696460664,0.4611676931,0.4793251157
0.4048382044,0.3992630839,0.4109185636
0.4615193903,0.4536758363,0.4705792665
0.5566247106,0.5489291549,0.565130055
0.6071616411,0.6013631821,0.6133570671
0.6550643444,0.6503276825,0.6602873802
0.5211108923,0.5172947049,0.5254786015
0.5701439381,0.5560816526,0.5863212943
0.4587141275,0.4485532641,0.4703907669
0.4656848907,0.4561035633,0.4763758481
0.5289381742,0.522575438,0.5363017917
0.4630915225,0.454017967,0.4736006856
0.5478791595,0.5376019478,0.5594844818
0.6996110678,0.695869267,0.7037245631
0.4713407457,0.4645526111,0.4792039692
0.4828332365,0.4717362821,0.495220691
0.509711206,0.5054396391,0.5151863098
0.4952276945,0.4919908643,0.4986919463
0.5148178339,0.5001835227,0.531703949
0.5326446891,0.5259844065,0.5403180718
0.499524653,0.4967321754,0.5025324821
0.5493955016,0.5361117721,0.5645269752
0.5666860938,0.5582635403,0.5761500001
0.4178927243,0.4123284817,0.4239079952
0.4322203994,0.4218167961,0.4439196587
0.4757139981,0.4622458816,0.4911924601
0.4681974947,0.4608142078,0.4765503407
0.5036891699,0.4932590723,0.5152751803
0.3535713255,0.3446443081,0.3637617528
0.4646489322,0.4542990327,0.47630319
0.4939166605,0.4861883223,0.5028481483
0.3990514576,0.3899169564,0.4101227522
0.4370844662,0.4317574203,0.4429890215
0.4943306744,0.4848538935,0.5050566792
0.4193968177,0.4105234742,0.4294811487
0.4385312498,0.4331187606,0.4443206489
0.4878321886,0.4782274961,0.4986753166
0.5026140213,0.4964202046,0.5096480846
0.508272469,0.5037838221,0.5133348703
0.5922355652,0.5861892104,0.5988849998
0.5522518158,0.5381487012,0.5685391426
0.5843831897,0.5685457587,0.6026287079
0.4016671181,0.3934988678,0.4109654725
0.5147672892,0.5028683543,0.5289059281
0.6988485456,0.6884656549,0.7110147476
0.6136036515,0.6128299832,0.6144151688
0.5869945288,0.5793523192,0.5955902338
0.5343853235,0.5226978064,0.5475683212
0.4925460219,0.4860188365,0.4998750389
0.5236902237,0.5112087131,0.5381157994
0.4953345358,0.4808017313,0.5120745897
0.4494893849,0.440500617,0.4594162703
0.4871308804,0.4766573906,0.4991089404
0.4362601042,0.4264260232,0.4481016099
0.6914141178,0.6837121844,0.699783802
0.4640111029,0.45120731,0.4790513813
0.5551643968,0.5472452641,0.5647163987
0.5658935905,0.5545028448,0.5787422061
0.4521661699,0.4413520694,0.4656623006
0.5071536303,0.4985038042,0.5173388124
0.5591682196,0.5521651506,0.5672310591
0.6030371785,0.5893081427,0.618473649
0.5170811415,0.5074615479,0.5279744864
0.5718744397,0.5596615672,0.5856935978
0.471906513,0.4632208347,0.4818176031
0.6336865425,0.6314644217,0.6359716654
0.3756005764,0.3657322824,0.3866661489
0.5238978267,0.5187804103,0.5294223428
0.5385953188,0.5256268978,0.5533280969
0.5478634834,0.5383662581,0.5582309961
0.6671454906,0.6539509296,0.6819004416
0.5072853565,0.4945401251,0.521107614
0.4359695017,0.4287651777,0.444529295
0.5057082176,0.4949367642,0.5179275274
0.5774525404,0.5698071718,0.5864194036
0.5928820372,0.5896404386,0.5962456465
0.4048822522,0.3990797698,0.4116852582
0.4922533035,0.4901733398,0.4949048162
0.6385917664,0.635766089,0.6420609355
0.5011941195,0.4883750975,0.5159605145
0.3418478966,0.328451246,0.3577099741
0.6433080435,0.6344553828,0.6528868079
0.5163469911,0.5122723579,0.520896852
0.4328828752,0.4212886095,0.4461604655
0.4426493347,0.4348639548,0.4515177011
0.6864424944,0.6758283377,0.6984906197
0.5538945794,0.5443803072,0.5645927191
0.4383527339,0.4273196459,0.4506531358
0.4325738549,0.4226872325,0.4440066516
0.5731629729,0.5583643317,0.5901457667
0.4383032918,0.4305319488,0.4472459257
0.5271422863,0.5097584128,0.5470420122
0.4857533574,0.4736082852,0.4993771613
0.624450922,0.6124044657,0.6377352476
0.5163609982,0.5038873553,0.5313958526
0.4982416928,0.4846079648,0.5140019655
0.5308616161,0.5205269456,0.5425322652
0.4937790036,0.4825190604,0.506541729
0.5205681324,0.517127037,0.5254866481
0.4457241595,0.4436981082,0.4479015172
0.5074992776,0.5018593669,0.5144052505
0.5389301777,0.5331647396,0.5452893376
0.4976761639,0.4928461015,0.503049016
0.4688248336,0.4633789063,0.4747512341
0.6095582247,0.5973547697,0.6237968206
0.5175406337,0.5032992959,0.5338958502
0.5148169398,0.499127537,0.5327374339
0.4903579354,0.4813278913,0.5005729795
0.4220045507,0.4176050425,0.4267572761
0.5261632204,0.5203385949,0.5327813625
0.5695665479,0.5569905043,0.5834934115
0.5020321012,0.4923779964,0.5125192404
0.5040168762,0.4962871969,0.5130447745
0.4468443096,0.4368658662,0.4584671557
0.5339182019,0.5221746564,0.5468776822
0.7036258578,0.6993849874,0.7082515955
0.4686332047,0.4468001425,0.494625777
0.4082805812,0.3940893114,0.4245930612
0.6277987957,0.6260491014,0.6296413541
0.5082001686,0.5032572746,0.5133793354
0.4691618085,0.456954211,0.4836703837
0.5406816602,0.5355917811,0.5462300777
0.5639276505,0.5536440611,0.5755302906
0.4491508007,0.4421004951,0.4568779469
0.6262949705,0.61717695,0.6364839077
0.3056588769,0.295971483,0.3166061938
0.5097159147,0.499534905,0.5214948654
0.4015797675,0.3899471462,0.4147431552
0.5169913173,0.5059728622,0.529373765
0.533795774,0.5215983391,0.547596395
0.3818539977,0.3721082807,0.3931658566
0.4691328406,0.4639850259,0.4749079943
0.4527216256,0.44579041,0.4606922567
0.5109478235,0.5016103983,0.5215121508
0.5666505098,0.5534592867,0.5819231868
0.4648459256,0.4569357038,0.4737674594
0.531912446,0.5208408833,0.5445021987
0.6039305329,0.5915225148,0.617857337
0.5554609895,0.5428913236,0.5697117448
0.4391714334,0.4249084294,0.4560106099
0.5435897708,0.5348386168,0.5534313321
0.5443994999,0.532907486,0.5573112369
0.6196986437,0.609574914,0.6313390732
0.447638303,0.4429994524,0.4529124796
0.6241111755,0.6156334281,0.6334553361
0.3058656454,0.2925866842,0.3212065697
0.3019144833,0.2878904045,0.3184336722
0.4434866309,0.4342131019,0.4548407197
0.5133242607,0.5000707507,0.5283635855
0.4414847791,0.4284597933,0.4563844204
0.5000272393,0.4888908267,0.5123820305
0.4705271721,0.4636440277,0.4782247841
0.6071506143,0.6063687801,0.6079582572
0.6418524981,0.6290137768,0.6557511091
0.7085266113,0.7028139234,0.7147289515
0.465180546,0.4555974305,0.4761826694
0.6691406369,0.6667198539,0.6717521548
0.5664612055,0.5560299754,0.577979207
0.4930422306,0.4844041765,0.5026160479
0.5103214979,0.5023416877,0.5191751122
0.4282405674,0.4153504372,0.4431912303
0.5716512799,0.560990572,0.5837829709
0.5165461898,0.5078393817,0.5265219808
0.4864820242,0.4685024917,0.5074304342
0.48781389,0.4800651371,0.4969706237
0.4852864146,0.4760766029,0.4954376221
0.5702393651,0.5623317361,0.5794187188
0.6129536033,0.6044665575,0.6229268312
0.5507823825,0.5430569649,0.5594865084
0.5435649753,0.5356182456,0.5524403453
0.4728418291,0.4681044817,0.477864176
0.535430491,0.5238115788,0.5487392545
0.5458778143,0.5351420045,0.5579478741
0.4839089811,0.4751118422,0.4939820468
0.4213913977,0.4068141878,0.4383808672
0.1776261926,0.1735215783,0.1823351234
0.5940526724,0.5847842693,0.6043316126
0.3575529456,0.3525455594,0.3630397022
0.4225226641,0.4132316411,0.4330121279
0.4878081679,0.4779806733,0.4990886748
0.439219594,0.4295115173,0.4497485757
0.5015326738,0.4908469319,0.5136615634
0.5066736341,0.4929442108,0.522320509
0.3999873698,0.3857711852,0.4163569808
0.5034788251,0.4935420156,0.5147839189
0.5094354153,0.503880024,0.5156337619
0.5386194587,0.5312290192,0.546936512
0.4513141513,0.4428501725,0.4609116316
0.5259442329,0.5157662034,0.537471354
0.4767845869,0.4665662348,0.4884108305
0.553278029,0.5460155606,0.5610845089
0.4571107924,0.4475911558,0.4680418074
0.4335655868,0.4222263694,0.4470716417
0.49602741,0.4887868762,0.5041941404
0.4717419147,0.4609211683,0.4840442836
0.5338953137,0.5125288367,0.5585567951
0.5067834258,0.5033116937,0.510667026
0.5365795493,0.5283391476,0.5459455252
0.4390080571,0.4233919978,0.4564887285
0.4967183173,0.4908623397,0.5030424595
0.6767631173,0.6639646888,0.6912058592
0.2492823154,0.2457543761,0.2532021105
0.5496103764,0.5420054793,0.5584093928
0.5883078575,0.5796456337,0.5985651016
0.5169215202,0.5073376894,0.5280034542
0.4827208221,0.4726870954,0.4942159653
0.6142591834,0.6014967561,0.6281768084
0.4665898085,0.4563038647,0.4783099294
0.4203000069,0.4152416289,0.4260517359
0.5719441772,0.5648605227,0.5794315338
0.5064563155,0.4993265867,0.5145959258
0.5992501378,0.5887103081,0.6107933521
0.5167847276,0.5091452003,0.5257929564
0.4426775873,0.4358959198,0.4501617551
0.5669521093,0.5606762171,0.573762536
0.5067008734,0.499482125,0.5147603154
0.6830997467,0.674023211,0.6928284764
0.576228261,0.5640904307,0.5903810859
0.6531388164,0.6446690559,0.6631239057
0.5352202058,0.5276983976,0.5434464812
0.7019545436,0.68143785,0.725171864
0.5689684153,0.5608925223,0.5778978467
0.6001592278,0.5952208042,0.6053543091
0.5187294483,0.5116525888,0.5272031426
0.6528567076,0.6431680322,0.6635888815
0.4232362211,0.4206714332,0.4263054132
0.5265395641,0.5134117603,0.5410921574
0.5367828608,0.5281999111,0.5461966991
0.4390014112,0.4333901703,0.4456031322
0.4195547402,0.4116452634,0.4283525646
0.5602941513,0.5556986332,0.5654906631
0.5319752693,0.5213317275,0.5437683463
0.483411938,0.4744129181,0.4937210977
0.682630837,0.6729323864,0.6930658221
0.4622193277,0.4554985762,0.4697268605
0.5119338632,0.5012035966,0.5243046284
0.5084967613,0.4990873933,0.5189671516
0.4825022817,0.4711652398,0.4956628084
0.5051913261,0.4963662922,0.5151827931
0.4598574042,0.4538257122,0.466875881
0.4537477493,0.4429705143,0.4664151073
0.4833761156,0.4796845317,0.4874713719
0.4237494469,0.4186733663,0.4295732975
0.4569813013,0.4444133937,0.4718325734
0.5593227744,0.5504702926,0.56913656
0.4690543115,0.4587478638,0.4806923866
0.5084475875,0.5001470447,0.5179027319
0.4414900839,0.431479454,0.4526866972
0.5667512417,0.5598394871,0.5743070841
0.345110178,0.3387952149,0.3521434665
0.5190179944,0.5075525045,0.5320692062
0.5531646013,0.543694973,0.5640116334
0.5440000296,0.5304073691,0.5596345663
0.4415516257,0.4346577525,0.4492477179
0.5857002139,0.5771976709,0.5954119563
0.6341571212,0.6237408519,0.6459202766
0.5610732436,0.5536651015,0.5698496699
0.5316178799,0.5219410658,0.5423762798
0.1813933551,0.1800043136,0.1829157323
0.4977757037,0.4889234006,0.5079523921
0.7502110004,0.7365600467,0.7651812434
0.4941446483,0.4851872623,0.5046743751
0.5996702909,0.5888258815,0.6118870378
0.6982710958,0.6936783195,0.7033529282
0.4739350975,0.4646086991,0.4843901396
0.4108951986,0.4051017761,0.4173740447
0.5753803253,0.5657137036,0.586540997
0.2550299466,0.2447137684,0.2670662105
0.5557723641,0.5506408215,0.5618613958
0.5036709905,0.4856343269,0.5239035487
0.5282675624,0.5167099833,0.5411235094
0.469533354,0.4608972073,0.4794016182
0.4477771521,0.4323137403,0.46585235
0.7504144311,0.7451383471,0.7561495304
0.6670619249,0.6557251215,0.6797491908
0.6635830402,0.6589726806,0.668584466
0.4924687743,0.4800221622,0.5066528916
0.5929737687,0.5883524418,0.5982545614
0.5307987332,0.5224788189,0.5401582718
0.5785891414,0.5723590851,0.5854117274
0.5566152334,0.5458375812,0.5689901114
0.5150758624,0.5019087195,0.529818356
0.7299426794,0.7209352255,0.7407955527
0.5279451013,0.5170197487,0.5409485102
0.3678989112,0.3620806038,0.374222219
0.5309871435,0.5214417577,0.5416132808
0.703335166,0.6922011971,0.7155231237
0.4944933355,0.4894539118,0.5000644922
0.4193161428,0.409522146,0.430603534
0.5278505087,0.521951139,0.5345155001
0.5500212908,0.5431191325,0.557707727
0.578764379,0.5699964762,0.5881742239
0.6849304438,0.6772373319,0.6932509542
0.453674525,0.4429284036,0.4659048021
0.6041395068,0.597409606,0.6113703847
0.4789964259,0.4745428264,0.4840025902
0.4907104373,0.4810526669,0.5014481544
0.5237028599,0.5153173208,0.5337269306
0.5757731795,0.5648568869,0.588321805
0.4530442357,0.4433634281,0.4639456272
0.4355814457,0.4266147912,0.4457872808
0.5381628871,0.5333222151,0.543331027
0.4985948205,0.4905512035,0.5074412227
