f1,precision,recall
0.7081604004,0.7149291039,0.7020120025
0.6898373365,0.7048252821,0.6764044166
0.6724571586,0.6868627667,0.6600421667
0.6918600202,0.7137608528,0.6734315753
0.6995217204,0.6948179007,0.7064244151
0.6924871206,0.7017778754,0.6844524741
0.685154438,0.6960450411,0.6752108335
0.6824086905,0.7010923624,0.666049242
0.6609828472,0.6711804867,0.653192997
0.6873131394,0.6975387335,0.6786355972
0.6928062439,0.7062826157,0.6805939674
0.6883482933,0.6983941793,0.6794238687
0.67425704,0.6980218887,0.6527437568
0.6948415041,0.706957221,0.6841598749
0.6239609122,0.6328642368,0.6172716022
0.5803859234,0.5916403532,0.5707969069
0.6029096246,0.6214719415,0.5865975618
0.7108995914,0.7155736089,0.7067258358
0.6951039433,0.7066051364,0.6852637529
0.6420896053,0.6466977,0.6397055984
0.6898316741,0.7103723884,0.6726279259
0.6499807239,0.6538851857,0.6471533775
0.7151138783,0.730617702,0.7006968856
0.7064546943,0.7209548354,0.6930514574
0.6644999981,0.674677372,0.6552053094
0.716912508,0.7320433855,0.7034144998
0.6875274181,0.6910374761,0.6852591634
0.6873488426,0.6967778802,0.679133296
0.6703027487,0.6877071261,0.6541616321
0.7113925219,0.7185789943,0.7052611709
0.6575857997,0.6750041246,0.6432061195
0.6920778751,0.7065392137,0.6790900826
0.6927618384,0.7075383067,0.6792731881
0.7022766471,0.7203854322,0.6859894395
0.7462210059,0.7524212003,0.7406290174
0.7310955524,0.7492457032,0.7143195868
0.6940094233,0.706325829,0.6834737659
0.6940754652,0.7098322511,0.680152297
0.6791983247,0.6967197061,0.6642670035
0.7094201446,0.7260664105,0.6941015124
0.6946704984,0.7071217895,0.6838771701
0.6849378943,0.6886499524,0.6826865673
0.7091491818,0.7242734432,0.6952319145
0.6985860467,0.7289305925,0.6726320386
0.7058936357,0.7169898748,0.6960520148
0.6895434856,0.7075893879,0.673298955
0.6938406229,0.7032222152,0.685834229
0.67314291,0.6802737713,0.6671584845
0.6982401013,0.7101037502,0.6875568628
0.69083184,0.6999325752,0.6822745204
0.6315318346,0.645850122,0.6198625565
0.6954060197,0.7066089511,0.685497582
0.5711795688,0.5879418254,0.5560718775
0.6945197582,0.7038612962,0.6865159273
0.6715461612,0.6946337819,0.6512365341
0.7068231106,0.7147841454,0.6994588375
0.7073693871,0.7149854898,0.70047158
0.710608542,0.7204777002,0.7017692327
0.7106317282,0.7186719775,0.7032384872
0.5875982046,0.6073058248,0.5706077218
0.693377018,0.7095972896,0.6782614589
0.6766223907,0.6814318299,0.6725930572
0.6859506965,0.7023952007,0.6714459062
0.7192438841,0.7287757993,0.7106567025
0.6847491264,0.6950536966,0.6759725809
0.6579225659,0.6652494073,0.6517328024
0.6798714995,0.6885233521,0.6723920703
0.6445747018,0.6607683301,0.6298258305
0.6084266901,0.6050949097,0.6143426895
0.6817828417,0.6961356401,0.6693679094
0.7039788365,0.718079567,0.6920633316
0.6681249738,0.6794161201,0.6596444249
0.6637083888,0.6740131974,0.6548756361
0.6987474561,0.7084900737,0.6902971864
0.6873932481,0.6968534589,0.6789110899
0.6554852128,0.6679496169,0.6444666386
0.6841047406,0.7078473568,0.6633992791
0.6985734701,0.7104526758,0.6884690523
0.6655148864,0.6791113615,0.6536675692
0.6676612496,0.6847925782,0.653034389
0.6876431704,0.6910218,0.6849573255
0.6800839901,0.6943639517,0.6676028371
0.7144467831,0.7219086885,0.7083315849
0.6919551492,0.7057430148,0.6793314219
0.6834468246,0.6963165402,0.6719540358
0.6863366365,0.6968697906,0.6768433452
0.736410141,0.7474332452,0.7263975739
0.7096726298,0.714182198,0.7060490847
0.6650438905,0.67251122,0.6599168777
0.7020011544,0.71051085,0.6950170994
0.6713558435,0.6837055683,0.6605697274
0.6780982614,0.6900687218,0.6674838066
0.6756679416,0.6842364669,0.668690443
0.659316361,0.668800354,0.6516267061
0.7111364007,0.7212259769,0.7022154331
0.656987071,0.6659364104,0.6502158642
0.6992295384,0.7189438939,0.6825192571
0.6855523586,0.6972263455,0.6764150262
0.678321898,0.6909285784,0.6669543982
0.7017308474,0.7148071527,0.6902936697
0.6829146147,0.6980127692,0.6697135568
0.6589665413,0.6741035581,0.6449133754
0.718362391,0.7341738343,0.7036156654
0.6813163757,0.6989617944,0.6653058529
0.7112089992,0.7113157511,0.7116515636
0.690756917,0.710444808,0.6741272807
0.7028061152,0.7154347897,0.6920493245
0.7055671811,0.7218171358,0.6911761761
0.722147584,0.7340482473,0.7116203308
0.6744508743,0.6845821142,0.6654940248
0.7128267288,0.7189898491,0.7070410848
0.7062604427,0.7217065096,0.6923732758
0.6733363867,0.683865428,0.664535284
0.7007967234,0.7230384946,0.6813437343
0.698135376,0.7069039941,0.6904539466
0.6823584437,0.6906374693,0.6753557324
0.6581716537,0.6712120175,0.6466044784
0.7020621896,0.7117381692,0.6931432486
0.5686954856,0.5799907446,0.5586923361
0.6907161474,0.7054602504,0.678093791
0.6613554358,0.6835068464,0.641556263
0.6929627061,0.7126432657,0.6757521033
0.697277844,0.7184951901,0.6792076826
0.6704366207,0.6797229052,0.6617987752
0.6928277016,0.7010627985,0.685231328
0.7069004178,0.7167791128,0.6980491281
0.7445594072,0.7566139698,0.7331023812
0.6722151041,0.6859072447,0.6596397161
0.7074897289,0.7233748436,0.6948822737
0.7271642685,0.7348022461,0.7199393511
0.7121508718,0.7332518697,0.6933304667
0.7073854208,0.7174491882,0.6981515288
0.6821857095,0.6914966702,0.674703002
0.6892728806,0.7021850348,0.6777977347
0.6777806282,0.6912800074,0.6661052704
0.7137656808,0.7190817595,0.7094920278
0.6963942647,0.7066302896,0.6872902513
0.6583505869,0.6631290913,0.654931128
0.6842867136,0.7159463167,0.6562920809
0.6497800946,0.6589052081,0.6415559649
0.6906533837,0.6976900101,0.6849386692
0.6940198541,0.7021332383,0.6868251562
0.7186788917,0.7299492955,0.7083530426
0.6357364655,0.6520704031,0.6209074259
0.7767019272,0.7840615511,0.7702708244
0.6971446276,0.7184036374,0.6778041124
0.6872864366,0.6904355288,0.6846448183
0.7005722523,0.7163393497,0.6860388517
0.6859372854,0.7098708153,0.6644768119
0.6754106879,0.6873607635,0.6650136113
0.6887872219,0.688205421,0.6902825832
0.6809341908,0.6919457912,0.6711274385
0.7243410945,0.7349393368,0.7149070501
0.6872374415,0.6960453987,0.6798035502
0.6626085639,0.6735016704,0.6530744433
0.6937581301,0.7072386146,0.6817545891
0.6860721707,0.6920577884,0.6809762716
0.7144606709,0.7234702706,0.7060830593
0.718726635,0.7255482078,0.7128465772
0.6878886819,0.6991158724,0.678075552
0.7083480358,0.7129439116,0.7048277259
0.6964291334,0.7074816227,0.6864791512
0.6995105743,0.7156513929,0.6852788329
0.6818196774,0.6947856545,0.6699718833
0.6779899597,0.685357511,0.6718564034
0.694955349,0.6942406297,0.6961591244
0.7151378393,0.7215189338,0.7092732191
0.6359857321,0.6470008492,0.6275501847
0.6671409011,0.6880556345,0.6490998864
0.6883275509,0.7033989429,0.6751446128
0.7429413199,0.7497246861,0.7365508676
0.6813805699,0.6869915724,0.6773815155
0.6645035744,0.6759070754,0.6542583108
0.6760857701,0.680814147,0.6718162894
0.7378432751,0.7429215908,0.7331816554
0.6796867847,0.6876181364,0.6735671759
0.6881805062,0.7057031393,0.6719602346
0.6746780872,0.6912043095,0.6600065231
0.6211407185,0.6323009729,0.6139347553
0.709782958,0.7134913206,0.7074549794
0.6615404487,0.6706947684,0.6544493437
0.6840605736,0.696883738,0.672514379
0.6969952583,0.7049872279,0.6901191473
0.657805264,0.6676509976,0.6488685608
0.7008905411,0.7147803307,0.6883189082
0.6873444915,0.7081277966,0.669144094
0.6917071342,0.7025587559,0.6821517944
0.6648685336,0.6773422956,0.6546161771
0.6726998687,0.6783673167,0.6676478982
0.6793099642,0.6875,0.6731697917
0.7124274969,0.7304468751,0.6969868541
0.6580789089,0.6691257358,0.6479644775
0.7014696598,0.7155650258,0.6885432005
0.7274747491,0.72943151,0.725897789
0.7114656568,0.711134851,0.7127846479
0.7089905739,0.70813936,0.7115864158
0.6886119843,0.6887137294,0.6888697147
0.6741960049,0.6803480387,0.6690372825
0.6758810282,0.687060833,0.6659231782
0.7045017481,0.7142890692,0.6956806183
0.7430804968,0.7514207363,0.7362074852
0.6929060221,0.7096657753,0.6778220534
0.673884809,0.6896311045,0.6595414877
0.7171046734,0.7399540544,0.6970745921
0.6727749705,0.686734736,0.6607551575
0.6611765623,0.6706986427,0.6528241038
0.7065930963,0.7140483856,0.6997626424
0.7027294636,0.7221796513,0.6854953766
0.6854802966,0.6968221068,0.6757038832
0.6528086662,0.6662298441,0.641946137
0.7272850275,0.7459337115,0.7111285925
0.7005055547,0.7083409429,0.6950508356
0.7065774798,0.720141232,0.6946293116
0.6485797763,0.6545344591,0.6438194513
0.7164951563,0.7266324759,0.7083463073
0.6843385696,0.6985699534,0.6714856625
0.6711862087,0.6807317138,0.6623138785
0.6544430852,0.6835824847,0.6280292869
0.666166842,0.6808493733,0.6529535651
0.6782096028,0.6883710027,0.6692634225
0.6805028915,0.689175725,0.6728190184
0.6988960505,0.7068169713,0.6924675703
0.6884694099,0.69932127,0.6789771914
0.6796123981,0.7194056511,0.6455122828
0.6916424036,0.7088282108,0.6762576699
0.6992918849,0.7150209546,0.6852076054
0.6470624208,0.6524415016,0.6436775327
0.684458077,0.7005403638,0.6698397398
0.693383038,0.7031662464,0.684353292
0.6935155392,0.695181787,0.6924048662
0.6817382574,0.6932364702,0.6715686917
0.664789021,0.6741499305,0.6566998959
0.7196959853,0.7301754355,0.71215868
0.6982560158,0.7096992135,0.6879994273
0.7087284923,0.7228490114,0.6965352297
0.664131701,0.6803408861,0.6492525935
0.6999568939,0.708234787,0.6938934326
0.6606192589,0.6861816049,0.637517333
0.7061024308,0.7130585909,0.7000103593
0.6900057793,0.6885827184,0.6920078993
0.7250336409,0.7362309694,0.7148376107
0.6138216853,0.6216499209,0.6068725586
0.6659554243,0.6747061014,0.6585873961
0.7276118994,0.7421584725,0.7141102552
0.6879469156,0.7006649375,0.6771150231
0.6728231907,0.6869429946,0.6603569984
0.6942050457,0.705067575,0.6842272282
0.6906428337,0.6995952725,0.6828544736
0.6820812225,0.6955401897,0.6699109674
0.68061167,0.6947196126,0.6680912971
0.5601884723,0.5786620975,0.5432414412
0.7005267739,0.71143049,0.6907839179
0.6796398163,0.6903128624,0.6702122688
0.7048419118,0.7093239427,0.701000154
0.6629856229,0.6760098338,0.6516819596
0.6465479732,0.6553248763,0.6400193572
0.7209222913,0.7332556844,0.7098814249
0.6375744343,0.6512174606,0.6268100739
0.6644774079,0.6932974458,0.6398442984
0.6835641861,0.6949287057,0.6739875078
0.722902596,0.7369169593,0.7097528577
0.6969140172,0.7047423124,0.6901134849
0.6682546139,0.6826769114,0.6554882526
0.675807476,0.6808958054,0.6716924906
0.6635930538,0.6747567654,0.6541821957
0.6967078447,0.7098811865,0.6850125194
0.6809195876,0.689188838,0.6740505695
0.6948648691,0.7125221491,0.6791470051
0.7011048794,0.7087211609,0.6943217516
0.6970559359,0.7067381144,0.6883906126
0.6753605604,0.6748396754,0.6762815118
0.6761389971,0.6827611923,0.6703130007
0.7016754746,0.7222726941,0.6836549044
0.6589949131,0.6706614494,0.648427546
0.6835590601,0.6980965734,0.6707905531
0.6782880425,0.6880957484,0.6698207855
0.6975551248,0.7055828571,0.6903035641
0.7359923124,0.7512866259,0.7218419313
0.6884402633,0.6953331232,0.6819488406
0.6884264946,0.7074153423,0.6730827093
0.6437385678,0.6518952847,0.6377981901
0.7411957979,0.7636646032,0.721563518
0.7104328275,0.7170103192,0.7046203017
0.6958141923,0.7099582553,0.683417201
0.683021605,0.7027850747,0.6650099158
0.6977057457,0.7105069757,0.6865290403
0.69151932,0.7059977651,0.6791521311
0.6873088479,0.6968576908,0.6788813472
0.6813047528,0.6897453666,0.6746050119
0.7066119313,0.7216947079,0.6932184696
0.6646729112,0.6676573157,0.6634225249
0.708298564,0.7191504836,0.6991103888
0.687105,0.7056435943,0.6711122394
0.6617950201,0.6660574079,0.6580050588
0.7181726694,0.7289870381,0.7088053823
0.7097423077,0.7089629173,0.710916996
0.6876238585,0.6959500313,0.6816264987
0.7052776814,0.709273994,0.701802969
0.702246964,0.7118346691,0.6942157745
0.6648797989,0.6778633595,0.6532485485
0.6491862535,0.6622891426,0.6392731071
0.7188390493,0.7262744904,0.7122882009
0.7063162327,0.7189970016,0.6943970323
0.7076390982,0.7160397768,0.700548172
0.699241519,0.7062255144,0.6931362152
0.7142843604,0.7250705361,0.7051671147
0.6842944622,0.6947784424,0.6752637029
0.6769710183,0.6891300082,0.6661226153
0.610542655,0.6197965741,0.6044480801
0.7006181479,0.7126122117,0.6899178028
0.7132062912,0.7280061841,0.6997672915
0.7182648182,0.7320930958,0.7064982057
0.7016489506,0.7096707821,0.6942314506
0.6938399673,0.7067661881,0.6828718781
0.6923361421,0.7019189,0.6844148636
0.712056756,0.7197697163,0.7054027319
0.6833664775,0.6969289184,0.6711002588
0.6722698212,0.6882930398,0.6593489647
0.7060979605,0.7208195925,0.6929913759
0.6666727066,0.6817458272,0.6531997323
0.6524574161,0.665025413,0.6416823864
0.6958938241,0.7077198625,0.6854252219
0.693202734,0.7067619562,0.6814525723
0.707152307,0.710772872,0.7039659619
0.7086096406,0.7199831605,0.6980291605
0.7071074843,0.7167195082,0.6990848184
0.688243866,0.6985015869,0.6793743968
0.6964819431,0.7117891908,0.6828753352
0.7213940024,0.7318866849,0.7117174864
0.6670096517,0.6742773056,0.6619173288
0.7010903358,0.7093769312,0.6944288015
0.6854323149,0.7075570226,0.6661377549
0.6888948679,0.7023245692,0.6772205234
0.6480860114,0.6708263755,0.6280981302
0.712430656,0.7234930396,0.702442348
0.7195791006,0.7279450893,0.712521553
0.6807665229,0.6951144338,0.667788744
0.6819884181,0.6920687556,0.6736447811
0.6811179519,0.690177083,0.6727528572
0.703732729,0.7185201645,0.6904948354
0.7405287623,0.7521618605,0.730214715
0.7060796618,0.7150930166,0.6978169084
0.6848846674,0.6900210977,0.6821860075
0.6945937872,0.7094236016,0.6808682084
0.6917409301,0.7088330388,0.676345706
0.6769993901,0.6809741259,0.6743981242
0.6878266335,0.6951119304,0.6811640859
0.7156409025,0.7268443108,0.7061161399
0.7018515468,0.7092373371,0.6955831051
0.6852995753,0.6944169402,0.6778690815
0.7022657394,0.7202106118,0.6865469813
0.6853444576,0.693644762,0.6780875325
0.6998627186,0.7085856199,0.6926859617
0.7135971785,0.7294535041,0.7001307011
0.6834442019,0.7008302808,0.6679926515
0.742320776,0.7625195384,0.7242081165
0.6873232722,0.6963267922,0.6797370315
0.6804457903,0.6958796978,0.6672194004
0.7053393126,0.7136558294,0.6975957751
0.683322072,0.6979624629,0.6700758934
0.6757118106,0.6809701324,0.6727874875
0.7113770843,0.7253911495,0.6987279058
0.7007374763,0.7108623981,0.6926438212
0.6988041401,0.704580605,0.6943660378
0.6897064447,0.7044426799,0.6760324836
0.6678515673,0.6843892932,0.6531328559
0.7525471449,0.7707180977,0.7366964221
0.6411045194,0.6507467628,0.6327309608
0.6572179794,0.6623734236,0.6529075503
0.7279735804,0.7356158495,0.7207352519
0.6215773821,0.6467727423,0.5998601913
0.7064910531,0.7147154212,0.6989968419
0.6709299088,0.6831718087,0.6609547138
0.6913212538,0.7009642124,0.6826325059
0.6952295303,0.7087472677,0.685547471
0.6908845305,0.6982551813,0.6841699481
0.6808615327,0.6940392256,0.6687727571
0.6772029996,0.6864573956,0.6690175533
0.5795761943,0.5942863822,0.5672876835
0.7094121575,0.7079071403,0.7116833925
0.7123569846,0.7223094106,0.7032774091
0.6858291626,0.6975380182,0.6753271222
0.6989760995,0.710480988,0.6898252964
0.7850333452,0.7846369743,0.7863468528
0.6775186658,0.6857051253,0.6714336276
0.7352257967,0.7455101013,0.7260211706
0.672285676,0.679549396,0.6661627293
0.6772097349,0.6822152734,0.6733803153
0.7301495671,0.7398300171,0.7215239406
0.7032300234,0.7167729735,0.6909064054
0.6842644215,0.6989105344,0.6715814471
0.7306699753,0.7381229997,0.7252002954
0.6477138996,0.6622757912,0.6340796947
0.7070404887,0.7145178914,0.7005473375
0.6587123871,0.6612479687,0.6565054655
0.6956833005,0.7025709152,0.6895835996
0.6950252056,0.703744173,0.6872047782
0.5898588896,0.5974085927,0.5853742957
0.7271302938,0.7346954346,0.7202835679
0.7172926664,0.7212355733,0.7138153911
0.6813631654,0.7126539946,0.6553186178
0.6659295559,0.6753637791,0.6574231386
0.6896686554,0.7079718113,0.6733899713
0.6777580976,0.6894470453,0.6670504808
0.7218549848,0.7390242219,0.7079753876
0.6796171665,0.689701736,0.6707584262
0.6718013883,0.6800561547,0.6641341448
0.706692934,0.7151333094,0.699221909
0.6838394403,0.6949471235,0.6742032766
0.7201753259,0.7316579819,0.7096810341
0.7045285702,0.7144972682,0.6961126924
0.6867185235,0.7067788243,0.6705669761
0.7014878988,0.7126085758,0.6924419403
0.7018561959,0.7076137662,0.6975081563
0.6827695966,0.6913740039,0.6753529906
0.7100906372,0.7174452543,0.7037434578
0.7534555793,0.7641575336,0.7436794043
0.6965236664,0.7237854004,0.6727229357
0.6572493911,0.6653133035,0.6509930491
0.7115555406,0.722330749,0.7015693188
0.7010968328,0.712823987,0.6905987263
0.7084881663,0.7203509808,0.6977963448
0.6801035404,0.6904878616,0.6721303463
0.696413815,0.7141851783,0.6804759502
0.7000749111,0.7079094052,0.6934318542
0.6865354776,0.700268805,0.6744582057
0.6886222363,0.7080318928,0.670835793
0.6890478134,0.7105144858,0.669855535
0.7011460066,0.7108388543,0.6932941675
